alpha,theta,lambda,shock_country,mean_CR,mean_M,share_high_M,share_assets_shock_country,network_density,spectral_radius,average_degree,clustering_coefficient,initial_defaults_ratio,initial_total_capital_loss,mean_CR_after_shock,L_mean,L_std,N_mean,cascade_depth_mean
0.007833760733603383,0.046629553399205055,0.13940441176783636,CY,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0009273096783299663,0.028892830470500376,125274.13556755513,5.951923076923077,0.060231437104082054,0.0,41.18979378395761,0.06697583408322987,10765348.370858388,1831293.8278299398,97.9,5.3
0.019984342113295375,0.03324147329964092,0.2227250188085052,GR,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.01184747905367559,0.027781926811053032,193926.38740567252,5.723076923076922,0.06215019683522793,0.0,2067.6894416978575,0.06674723232403378,23584459.134332567,7938093.8692921335,95.3,10.8
0.0066158532029863505,0.03555844655815315,0.19138242093384011,LV,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.00017912712218500905,0.0280713218820015,143700.35750070462,5.782692307692308,0.05874615016429802,0.0,9.477325501827409,0.06697292825988953,22718181.92572446,5861262.489271998,96.4,10.1
0.00898017202674688,0.04813570778740397,0.22561684181070835,CY,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0009273096783299663,0.028314040328603435,185264.46898788662,5.832692307692308,0.060905685649674045,0.0,47.21760677978045,0.06697360919789319,17483080.782583043,3801200.8881831863,98.5,5.2
0.008682937198126007,0.04073651364971523,0.1926091981423665,AT,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.013958053252671705,0.02818334578043316,136932.22184914214,5.805769230769231,0.06995298486222913,0.009615384615384614,755.776712092179,0.06689815155744037,20738510.09901421,6146094.803681105,95.1,7.5
0.016885881580515023,0.0335493115442351,0.09024401426769404,SI,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0014012983488257478,0.02785660941000747,58026.1099912936,5.738461538461539,0.06652419614795488,0.0,107.09517044687709,0.06694396177674612,7993168.542726475,7024404.188297073,58.4,9.2
0.015884896314377166,0.034170883344642446,0.11730997440819269,PT,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.009122124643713184,0.028192681105302465,92262.27327891748,5.807692307692308,0.0605412701853521,0.0,1188.3128616921983,0.06686176631986487,10620121.219020844,7790854.005748108,66.8,9.8
0.01533924966079107,0.03153763712508636,0.13439998249493457,LI,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0032776791089750837,0.027968633308439135,98448.87614787075,5.761538461538462,0.08203774212489964,0.0,182.7923258377382,0.06695071655198614,182.7923258377382,0.0,0.0,0.0
0.017766609532862875,0.027383578981647432,0.2123508608745019,ES,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.13758152094569126,0.028986183719193426,204030.8299593143,5.971153846153846,0.08248301585774011,0.0,22269.295526920072,0.06627000879987907,22269.295526920083,3.637978807091713e-12,0.0,0.0
0.009627982432833653,0.028527977424790265,0.19618775435942065,ES,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.13758152094569126,0.028538088125466758,135884.52631302841,5.878846153846153,0.0718802496484747,0.0,12068.053036690917,0.06660030156890677,12068.053036690917,1.8189894035458565e-12,0.0,0.0
0.006226078964526298,0.0346879399367592,0.09527318455204184,MT,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0007485870275974774,0.02766056758775205,83039.12956024286,5.698076923076924,0.05994268263607557,0.0,44.709865671397665,0.06695169770856246,10486554.529393407,5808973.9274219,74.9,11.6
0.006183232416688501,0.03204637140281445,0.17695130464067205,IT,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.09251725361800714,0.028594100074682598,125666.93896998398,5.890384615384616,0.061919655648311325,0.0,5505.193226951259,0.06668097013779754,5505.19322695126,9.094947017729282e-13,0.0,0.0
0.018237416109764495,0.042898130361368955,0.24875808871124067,LT,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0011556923993211276,0.02793129200896191,148500.04375153617,5.753846153846154,0.06776744565066854,0.009615384615384614,199.1827296383639,0.06685010285575087,20798380.621259432,2570035.4694525786,95.3,6.3
0.008527272300931601,0.04626274794272513,0.1299452192334313,LI,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0032776791089750837,0.027763256161314413,110536.60034686832,5.719230769230769,0.06850912086581701,0.0,101.6164396178574,0.06696862254504167,12729109.028365355,3048349.412849142,96.0,6.5
0.018356828414278402,0.04644234034800444,0.13397883290281432,NO,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.01319928428982693,0.02768857356235997,97658.89538533322,5.703846153846153,0.07050392174990329,0.0,2618.687233094811,0.06684148016884503,14744994.434399953,3504264.250783645,97.6,6.8
0.012930192761914146,0.03605484068883649,0.14757578032360508,CY,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0009273096783299663,0.028192681105302465,116404.15785886282,5.807692307692308,0.07186568642418897,0.0,67.98675522032227,0.06696594323780904,13391626.84072465,7416159.654230788,76.7,9.2
